i,j,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20
120,6,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-2,-127,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
-10,64,0,0,0,0,0,0,0,1,8,14,-1000,0,0,0,0,0,0,0,0,0,0
113,-140,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
117,-140,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
58,0,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
118,-140,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
-4,-123,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
49,-4,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-13,18,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-9,-38,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
128,-143,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
131,-83,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
-15,-45,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-12,-69,0,0,0,0,0,0,0,0,0,2,-1000,0,6,0,0,0,0,0,0,0,0
135,18,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,1,1,0,0,0,0,0
140,-89,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,1,1,0
28,36,0,0,0,0,0,0,0,0,0,0,-1000,2,2,0,0,0,0,0,0,0,0
124,28,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,0,0,0,0,0
173,44,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
41,16,0,0,0,0,0,0,0,0,0,0,-1000,1,0,2,0,0,0,0,0,0,0
-23,32,0,0,0,0,0,0,0,0,0,0,-1000,5,7,5,0,0,0,0,0,0,0
42,17,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
48,24,0,0,0,0,0,0,0,0,0,0,-1000,0,0,5,0,0,0,0,0,0,0
34,-148,0,0,0,0,0,0,0,0,0,0,-1000,1,1,0,1,3,1,3,5,1,0
28,39,0,0,0,0,0,0,0,0,0,0,-1000,0,2,0,0,0,0,0,0,0,0
44,24,0,0,0,0,0,0,0,0,0,0,-1000,0,0,2,0,0,0,0,0,0,0
32,25,0,0,0,0,0,0,0,0,0,0,-1000,1,7,3,0,0,0,0,0,0,0
39,34,0,0,0,0,0,0,0,0,0,0,-1000,0,1,12,0,0,0,0,0,0,0
39,35,0,0,0,0,0,0,0,0,0,0,-1000,0,0,2,0,0,0,0,0,0,0
31,63,0,0,0,0,0,0,0,0,0,0,-1000,0,0,2,0,0,0,0,0,0,0
31,64,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
41,18,0,0,0,0,0,0,0,0,0,0,-1000,1,0,2,0,0,0,0,0,0,0
1,65,0,0,0,0,0,0,0,0,0,0,-1000,0,0,6,0,0,0,0,0,0,0
135,41,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,3,0
-2,41,0,0,0,0,0,0,0,0,0,0,-1000,1,4,2,0,0,0,0,0,0,0
13,38,0,0,0,0,0,0,0,0,0,0,-1000,0,2,0,0,0,0,0,0,0,0
-22,13,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-25,57,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
-21,37,0,0,0,0,0,0,0,0,0,0,-1000,3,4,0,0,0,0,0,0,0,0
-13,-150,0,0,0,0,0,0,0,0,0,0,-1000,1,0,0,0,0,0,0,0,0,0
141,-124,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
-26,52,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
56,-2,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-26,49,0,0,0,0,0,0,0,0,0,0,-1000,0,5,3,0,0,0,0,0,0,0
42,-19,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
82,-8,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
33,-16,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
64,-143,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,0,0,0,0,0
-37,-99,0,0,0,0,0,0,0,0,0,0,-1000,0,1,1,3,0,0,0,0,0,0
-30,-41,0,0,0,0,0,0,0,0,0,6,-1000,7,4,2,0,0,0,0,0,0,0
-27,-57,0,0,0,0,0,0,0,0,0,0,-1000,13,14,10,0,0,0,0,0,0,0
-23,-52,0,0,0,0,0,0,0,0,0,10,-1000,23,26,18,0,0,0,0,0,0,0
30,-130,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
19,15,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
80,-97,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,1,0,0,0,0,0,0
42,-22,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-37,-101,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,3,1,0,0,0,0,0
141,-127,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,2,0
-37,-125,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,0,0,0,0,0
-36,-133,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,2,0,0,0,0,0
-19,-150,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
36,-142,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,0,0,0,0,0
30,-147,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
128,-135,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,1,0,0,0,0,0
135,39,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,2,0
31,-142,0,0,0,0,0,0,0,0,0,0,-1000,1,0,0,0,1,1,0,0,0,0
37,-142,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,1,0,0,0,0
78,59,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,0,0,0,0,0
47,65,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,4,0,0,0,0,0,0
2,25,0,0,0,0,0,0,0,0,0,0,-1000,6,41,0,0,0,0,0,0,0,0
25,-54,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
9,-135,0,0,0,0,0,0,0,0,1,0,-1000,0,0,0,0,0,0,0,0,0,0
43,-142,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,1,0,0,0,0
-8,31,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
55,-143,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
65,-146,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,1,0,0,0,0
65,-141,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,1,0,0,0,0
-43,60,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,2,7,7,0,0,0,0
36,12,0,0,0,0,0,0,0,0,0,0,-1000,3,0,0,0,0,0,0,0,0,0
107,-144,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
110,-143,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
-24,65,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,6,0,0,0,0
112,-143,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
113,-143,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
114,-141,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
114,-140,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,2,0,0,0,0
115,-139,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
116,-139,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
118,-139,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,1,0,0,0
87,-48,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,4,0,0,0,0,0,0
45,-21,0,0,0,0,0,0,0,0,0,0,-1000,32,30,5,0,0,0,0,0,0,0
-18,-130,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
36,-116,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
139,-1,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,1,6,0,0,0,0,0
139,9,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,3,3,0,0,0,0,0
97,1,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,3,0,0,0,0
140,18,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,0,0,0,0,0
17,-102,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
177,36,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
177,37,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
140,31,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,0,0,0,0,0
124,-139,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,2,0,0,0
-48,57,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,1,0,0,0,0,0,0
28,-137,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-19,60,0,0,0,0,0,0,0,0,0,0,-1000,0,2,0,0,0,0,0,0,0,0
-3,33,0,0,0,0,0,0,0,0,0,0,-1000,1,0,0,0,0,0,0,0,0,0
38,16,0,0,0,0,0,0,0,0,0,0,-1000,3,5,1,0,0,0,0,0,0,0
135,36,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
40,-42,0,0,0,0,0,0,0,0,0,1,-1000,0,2,0,0,0,0,0,0,0,0
42,28,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
31,25,0,0,0,0,0,0,0,0,0,0,-1000,0,3,1,0,0,0,0,0,0,0
-15,-59,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
65,63,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,1,0,0,0,0,0,0
45,29,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,4,0,0,0,0,0,0
65,60,0,0,0,0,0,0,0,0,0,1,-1000,7,1,1,0,1,0,0,0,0,0
47,-16,0,0,0,0,0,0,0,0,0,0,-1000,38,39,13,0,0,0,0,0,0,0
48,25,0,0,0,0,0,0,0,0,0,0,-1000,0,0,3,0,0,0,0,0,0,0
117,-69,0,0,0,0,0,0,0,0,0,0,-1000,1,0,0,0,0,0,0,0,0,0
10,26,0,0,0,0,0,0,0,0,0,0,-1000,0,4,0,0,0,0,0,0,0,0
-19,62,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
-18,57,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
3,-49,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-27,53,0,0,0,0,0,0,0,0,0,0,-1000,0,0,2,0,0,0,0,0,0,0
-26,48,0,0,0,0,0,0,0,0,0,0,-1000,0,2,2,0,0,0,0,0,0,0
58,-54,0,0,0,0,0,0,0,0,0,0,-1000,2,0,0,0,0,0,0,0,0,0
-26,8,0,0,0,0,0,0,0,0,0,0,-1000,5,28,0,0,0,0,0,0,0,0
75,-146,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,1,2,3,3,0
-47,-149,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,0,0,0,0,0
-37,43,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-37,-7,0,0,0,0,0,0,0,0,0,0,-1000,1,0,0,0,0,0,0,0,0,0
-36,-97,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,0,0,0,0,0
35,-42,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-40,21,0,0,0,0,0,0,0,0,0,1,-1000,8,3,0,0,0,0,0,0,0,0
-36,47,0,0,0,0,0,0,0,0,0,0,-1000,3,0,0,0,0,0,0,0,0,0
-28,-78,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,1,0,0,0,0,0,0
48,-137,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
59,-45,0,0,0,0,0,0,0,0,0,0,-1000,0,0,2,0,0,0,0,0,0,0
140,22,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,0,0,0,0,0
-43,16,0,0,0,0,0,0,0,0,0,0,-1000,6,1,0,0,0,0,0,0,0,0
-47,-150,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,2,0,0,0,0
66,-146,0,0,0,0,0,0,0,0,0,0,-1000,1,0,1,0,0,1,1,1,0,0
-31,12,0,0,0,0,0,0,0,0,0,0,-1000,4,0,0,0,0,0,0,0,0,0
-29,-102,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,2,0,0,0,0,0
74,-95,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
16,40,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
-25,-138,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,2,0,0,0,0,0,0
-19,-145,0,0,0,0,0,0,0,0,0,0,-1000,1,0,0,0,1,2,0,0,0,0
-22,-93,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
-17,-148,0,0,0,0,0,0,0,0,0,0,-1000,1,0,0,0,0,1,0,0,0,0
28,-2,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-12,-148,0,0,0,0,0,0,0,0,0,0,-1000,1,0,0,0,0,1,0,0,0,0
-9,-148,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,2,0,0,0,0
-13,-142,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,2,0
71,-145,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
78,-144,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
116,-52,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,2,0,0,0
4,-149,0,0,0,0,0,0,0,0,0,0,-1000,0,0,2,0,2,2,4,3,3,0
-42,60,0,0,0,0,0,0,0,0,0,0,-1000,1,0,1,0,0,0,0,0,0,0
79,-144,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
82,-144,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
-27,31,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
82,-143,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
35,-142,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,0,0,0,0,0
-10,-37,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
83,-142,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,1,0,0,0,0
24,11,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
85,-140,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
72,-99,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
-5,-55,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-8,-132,0,0,0,0,0,0,0,0,0,0,-1000,2,0,0,0,0,0,0,0,2,0
32,41,0,0,0,0,0,0,0,0,0,0,-1000,0,6,0,0,0,0,0,0,0,0
0,-32,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
88,-140,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
6,-125,0,0,0,0,0,0,0,0,0,0,-1000,2,1,0,0,0,0,0,0,0,0
21,-99,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
93,-140,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,1,0,0,0,0
99,-140,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
86,-140,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,1,0,0,0,0
117,-132,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
-13,-71,0,0,0,0,0,0,0,0,0,0,-1000,1,0,0,0,0,0,0,0,0,0
21,-15,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-41,2,0,0,0,0,0,0,0,0,0,0,-1000,2,2,0,5,0,0,0,0,0,0
10,31,0,0,0,0,0,0,0,0,0,0,-1000,2,7,0,0,0,0,0,0,0,0
34,64,0,0,0,0,0,0,0,0,0,0,-1000,0,0,2,0,0,0,0,0,0,0
103,-137,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,1,0,0,0
105,-137,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,1,0,0,0
108,-139,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,1,0,0,0
-11,-77,0,0,0,0,0,0,0,0,0,0,-1000,0,0,3,0,0,0,0,0,0,0
-12,31,0,0,0,0,0,0,0,0,0,0,-1000,0,0,6,0,0,0,0,0,0,0
57,60,0,0,0,0,0,0,0,0,0,0,-1000,0,0,5,5,5,2,0,0,0,0
-7,-33,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
135,-12,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,2,3,0
115,-137,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,1,0,0,0
119,-139,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,1,0,0,0
48,-116,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,2,0
2,-44,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
124,-140,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
63,-57,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,5,0,0,0,0,0,0
121,-99,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
63,-56,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,5,0,0,0,0,0,0
-4,25,0,0,0,0,0,0,0,0,0,0,-1000,24,26,7,0,0,0,0,0,0,0
-5,-147,0,0,0,0,0,0,0,0,0,1,-1000,0,0,0,0,0,0,0,0,0,0
-23,16,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
29,57,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
36,-89,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,1,0,0,0,0,0,0
-30,-45,0,0,0,0,0,0,0,0,0,6,-1000,17,15,12,6,0,0,0,0,0,0
116,-63,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,0,0,0,0,0
-16,34,0,0,0,0,0,0,0,0,0,0,-1000,14,4,0,0,0,0,0,0,0,0
116,-62,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,0,0,0,0,0
1,25,0,0,0,0,0,0,0,0,0,0,-1000,9,54,0,0,0,0,0,0,0,0
-14,63,0,0,0,0,0,0,0,0,1,4,-1000,0,0,0,0,0,0,0,0,0,0
139,-2,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,1,4,1,0,0,0,0
107,39,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
-5,-142,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
11,-38,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
13,-118,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,2,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,6,0,0,0,0
27,-88,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
7,45,0,0,0,0,0,0,0,0,0,0,-1000,1,0,0,0,0,0,0,0,0,0
141,33,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
102,30,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,0,0,0,0,0
104,44,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,0,0,0,0,0
-30,6,0,0,0,0,0,0,0,0,0,0,-1000,0,10,0,0,0,0,0,0,0,0
29,29,0,0,0,0,0,0,0,0,0,0,-1000,2,6,0,0,0,0,0,0,0,0
112,-80,0,0,0,0,0,0,0,0,1,2,-1000,0,0,1,0,0,0,0,0,0,0
76,-140,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,0,0,0,0,0
51,-6,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,3,0,0,0,0,0,0
-29,42,0,0,0,0,0,0,0,0,0,0,-1000,1,0,0,0,0,0,0,0,0,0
44,25,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
-17,-126,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,2,0
95,60,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,0,0,0,0,0
143,-134,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,0,0,0,0,0
93,-10,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,1,0,0,0
100,-136,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,0,0,0,0,0
-10,-132,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
76,-97,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
66,49,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,1,0,0,0,0,0,0
63,59,0,0,0,0,0,0,0,0,0,0,-1000,3,0,0,1,0,0,0,0,0,0
60,57,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,1,0,0,0,0,0,0
8,-32,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
53,64,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,1,0,0,0,0,0,0
23,-99,0,0,0,0,0,0,0,0,0,0,-1000,0,0,2,0,0,0,0,0,0,0
19,-36,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
139,23,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,1,1,0,0,0,0,0
26,63,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,1,0,0,0,0,0,0
64,65,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,1,0,0,0,0,0,0
44,-139,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,2,0
-4,26,0,0,0,0,0,0,0,0,0,0,-1000,3,2,0,0,0,0,0,0,0,0
-12,33,0,0,0,0,0,0,0,0,0,0,-1000,5,4,1,0,0,0,0,0,0,0
68,61,0,0,0,0,0,0,0,0,0,0,-1000,1,0,0,0,2,1,0,0,0,0
-27,11,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
120,-87,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-25,8,0,0,0,0,0,0,0,0,0,0,-1000,8,12,0,0,0,0,0,0,0,0
-36,-11,0,0,0,0,0,0,0,0,0,0,-1000,6,0,0,0,0,0,0,0,0,0
-51,-149,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,2,0,0,0,0
-50,-149,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,2,0,0,0,0
32,-142,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,1,0,0,0,0
-12,-141,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
-37,31,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,2,1,0,0,0,0,0
-13,-78,0,0,0,0,0,0,0,0,0,0,-1000,0,2,1,0,0,0,0,0,0,0
-25,-111,0,0,0,0,0,0,0,0,0,0,-1000,1,0,0,0,0,0,0,0,0,0
-1,-141,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
0,-142,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,2,0,0,0,0
1,-141,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
127,29,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,1,0,0,0,0,0,0
3,-142,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
0,24,0,0,0,0,0,0,0,0,0,0,-1000,12,0,0,0,0,0,0,0,0,0
4,-142,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
5,-142,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
34,-42,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
6,-142,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
118,-145,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,0,0,2,3,0
57,-72,0,0,0,0,0,0,0,0,0,0,-1000,2,3,0,0,0,0,0,0,0,0
18,21,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
11,-142,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
122,-145,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,1,0,0
18,-145,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
19,-146,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
-23,-108,0,0,0,0,0,0,0,0,0,0,-1000,1,0,3,0,0,0,0,0,0,0
-36,-145,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,2,2,0,0,0,0
25,-146,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
7,-25,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
26,-146,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,2,0,0,0,0
